brand,title,price,url,review_title,review_text,review_rating,review_date,overall_rating
Apple,"Apple iPhone 13, 128GB, Pink - (Renewed)",361,https://www.amazon.co.uk/Apple-iPhone-128GB-Pink-Renewed/dp/B09MGGF9JG/ref=sr_1_44?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-44,Excellent,"Bought for my daughter excellent condition even came with a pen and a small bag of sweets which were nice. Thankyou
",5,25-Apr-24,4.2
Apple,"Apple iPhone 13, 128GB, Pink - (Renewed)",361,https://www.amazon.co.uk/Apple-iPhone-128GB-Pink-Renewed/dp/B09MGGF9JG/ref=sr_1_44?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-44,great,"perfect iphone, amazing camera quality and pretty colour.
",5,25-Jan-24,4.2
Apple,"Apple iPhone 13, 128GB, Pink - (Renewed)",361,https://www.amazon.co.uk/Apple-iPhone-128GB-Pink-Renewed/dp/B09MGGF9JG/ref=sr_1_44?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-44,Perfect,"Came as described works perfectly, good battery on it. Slight cosmetic damage but as described in the advertisement. Very happ
",5,19-Jan-24,4.2
Apple,"Apple iPhone 13, 128GB, Pink - (Renewed)",361,https://www.amazon.co.uk/Apple-iPhone-128GB-Pink-Renewed/dp/B09MGGF9JG/ref=sr_1_44?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-44,Disappointed,"I had high expectations after purchasing an “excellent” condition refurbished phone.Instead, my phone arrived with a noticeable scratch to the screen below the front facing camera (disappointing as I’ve never had scratches on any of my phones that are 2+ years old!)Also the phone arrived with no battery (expected at least 50%)Then when transferring data, this took longer than ever before taking nearly an hour to install the latest iOS update and transfer data from phones. In the past this process has taken 5-10 mins so this was inconvenient as I couldn’t use my old phone during this time either.Aside from the above, operations seem to function as normal at first glance.A few days into owning my refurbed phone - I have noticed Face ID isn’t half as efficient as my old phone. I find I’m constantly having to put the phone directly in front of my face / or many times being asked for input passcode instead. I find it strange that when setting up Face ID on this phone I only have the option to do 1 face analysis, and not the second more accurate analysis which I believe is the problem.3 days into owning this phone I have noticed there is a fault with the camera in photo mode therefore I’m sending this device back and ordering brand new. Doubt I’ll order refurb again.
",1,14-Jul-22,4.2
Apple,"Apple iPhone 13, 128GB, Pink - (Renewed)",361,https://www.amazon.co.uk/Apple-iPhone-128GB-Pink-Renewed/dp/B09MGGF9JG/ref=sr_1_44?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-44,good all round phone,"good service
",4,14-Dec-23,4.2
Apple,"Apple iPhone 13, 128GB, Pink - (Renewed)",361,https://www.amazon.co.uk/Apple-iPhone-128GB-Pink-Renewed/dp/B09MGGF9JG/ref=sr_1_44?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-44,iPhone 13 refurbished,"Excellent phone, no maths, no issues
",5,01-May-24,4.2
Apple,"Apple iPhone 13, 128GB, Pink - (Renewed)",361,https://www.amazon.co.uk/Apple-iPhone-128GB-Pink-Renewed/dp/B09MGGF9JG/ref=sr_1_44?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-44,Really pleased with phone,"Have only had it in use for two days but so far so good. Only one small scratch visible on side of the phone, other than that appears in excellent condition. Battery health 84%. Seems to be working ok so far but glad I have the Amazon 1 year piece of mind if needed :-)
",5,25-Mar-24,4.2
Apple,"Apple iPhone 13, 128GB, Pink - (Renewed)",361,https://www.amazon.co.uk/Apple-iPhone-128GB-Pink-Renewed/dp/B09MGGF9JG/ref=sr_1_44?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-44,Perfect,"Amazing condition would recommend
",5,03-Apr-24,4.2
Apple,"Apple iPhone 12, 64GB, Purple - (Renewed)",257,https://www.amazon.co.uk/Apple-iPhone-12-64GB-Renewed-Purple/dp/B0B42V45SV/ref=sr_1_46?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-46,iPhone backed by Amazon,"I wouldn’t have gone for this but it had a 1 year back up guarantee by Amazon.. the updating and transfer of data was perfect without hitches . I’ve had a new lease of life with this phone ( I think) the phone itself spotless without fault and battery life 90%. Delivery quick and as stated . So happy oversll
",5,23-Apr-24,4.4
Apple,"Apple iPhone 12, 64GB, Purple - (Renewed)",257,https://www.amazon.co.uk/Apple-iPhone-12-64GB-Renewed-Purple/dp/B0B42V45SV/ref=sr_1_46?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-46,What is says on the tin!,"This was for my wife as I have an iphone 12 already so am familiar with the functionality. It came a day earlier than expected and was as described in excellent condition. Set up was easy too. So far so good.
",5,27-Apr-24,4.4
Apple,"Apple iPhone 12, 64GB, Purple - (Renewed)",257,https://www.amazon.co.uk/Apple-iPhone-12-64GB-Renewed-Purple/dp/B0B42V45SV/ref=sr_1_46?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-46,Brilliant,"Very quick delivery said it would arrive 30th actually came on the 27thGood battery life, no scratches, good speakers, it’s like a brand new phone out of the shop!Also came with a charger and it’s lead brilliant packaging just very pleased with this as it was a lot off money soo thank you 🤩
",5,27-Jan-24,4.4
Apple,"Apple iPhone 12, 64GB, Purple - (Renewed)",257,https://www.amazon.co.uk/Apple-iPhone-12-64GB-Renewed-Purple/dp/B0B42V45SV/ref=sr_1_46?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-46,Function of the iPhone,"It’s absolutely in a good condition and works well! Battery life could be a little improved!!! No scratches and has a great value for money!
",4,01-Sep-23,4.4
Apple,"Apple iPhone 12, 64GB, Purple - (Renewed)",257,https://www.amazon.co.uk/Apple-iPhone-12-64GB-Renewed-Purple/dp/B0B42V45SV/ref=sr_1_46?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-46,Nice phone and good battery health,"Great phone. Immaculate condition. Battery health was 85%. All features work as expected
",5,01-Apr-24,4.4
Apple,"Apple iPhone 12, 64GB, Purple - (Renewed)",257,https://www.amazon.co.uk/Apple-iPhone-12-64GB-Renewed-Purple/dp/B0B42V45SV/ref=sr_1_46?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-46,Poor quality refurb with scratches and dents,"I purchased a phone with this seller a couple of months back. The grading for these refurbished phones are excellent, good and acceptable condition. I paid for one that was to be in ‘excellent’ condition meaning:Cosmetic condition: Excellent condition- Screen: no scratches, Body: no signs of cosmetic damage (scratches, dents, etc.) will be visible when the product is held 30 centimeters away.Functional condition: Excellent- Functionality: fully functional, Battery: >80% of their original battery life, Accessories: generic or OEM accessories and packaging provided,Guarantee: 1-year Amazon Renewed Guarantee.But unfortunately received one that would be qualified as in ‘acceptable’ condition with many scratches on the screen and dents on the body. I contacted the seller to explain the situation in the hope they would refund me the difference, which was about £70 rather than returning it as I couldn’t return it as I needed the phone. The seller only agreed to refund £30 which I didn’t agree with as that wasn’t what I had paid for and now I’m having to use something not worth what it’s supposed to. I would not recommend anyone to buy anything with this seller and believe Amazon should have more of a say on that marketplace. Dishonest seller selling poor quality refurbished devices. Beware of purchases made on marketplace and especially this seller.
",1,02-Dec-23,4.4
Apple,"Apple iPhone 12, 64GB, Purple - (Renewed)",257,https://www.amazon.co.uk/Apple-iPhone-12-64GB-Renewed-Purple/dp/B0B42V45SV/ref=sr_1_46?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-46,A pretty decent purchase.,"I don't normally leave reviews on my purchases, I generally leave it to the people who have received their item but downgrade it to 4 stars because they've taken it out of the box but not tried it out (probably should've gone straight to Ann Summers).Anyway, this phone was in really good condition with only very minimal signs of use on the outer edge (I should've expected more I guess but barely noticeable). It's a gift for our daughter who is of YouTube wannabe age, so the thought of spending a million pounds on the latest iPhone wasn't an option, certainly not for someone who is closing in on 50 and still doesn't own their own house 😉. I'm actually 45 😬We will try it out with different sims and connect it to the WiFi but I'm sure it will be fine, no need for the reduction of a star ffs!All in all we're pretty happy with a £425 purchase that will prevent our wannabe teenager from stealing mine and the missus' way of sexually communicating with each on the sofa 😄Justice has been finally restored 🙌Thanks 😊
",5,05-Nov-23,4.4
Apple,"Apple iPhone 12, 64GB, Purple - (Renewed)",257,https://www.amazon.co.uk/Apple-iPhone-12-64GB-Renewed-Purple/dp/B0B42V45SV/ref=sr_1_46?dib=eyJ2IjoiMSJ9.Ai1Ne9KKV5Ia67cGw46xICz1t90T8G5CCcwFei4soapaampT-9qQoqMXZLSwQ-T9-I3p_AkKUtEZV7fzONY3AYj9Kuy41OWlBiCETGsCIdsYmUpFee6_2PcVu4Z5laFjDgramxWwHgDpCW2P5I7MFmmLvSvHpbdwrZyO7-wMoxzdmNnGLWb0KcByHAFYGHK8Yc8EwMVx0gvqJqNX3mJIwOoB8vgOSyCwKg7DtJ1wiL35ZKz_Mxs8DPorAhaYW0h_-PWWvcTVuN8CclhFVbLcgDUIzvBKhi5b5ccUbA0JZEE.833UzYcPK19IksWDapv1r8jzhcUcwusaWnDJi6FvEk4&dib_tag=se&qid=1714768798&refinements=p_89%3AApple&rnid=1632651031&s=telephone&sr=1-46,Great phone,"Great condition, great phone
",5,10-Apr-24,4.4
Samsung,"Samsung Galaxy A15 Blue 6.5"" 128GB 4G Unlocked & SIM Free Smartphone",101,https://www.amazon.co.uk/Samsung-Galaxy-128GB-Unlocked-Smartphone-Blau/dp/B0CTH16HB8/ref=sr_1_1?dib=eyJ2IjoiMSJ9.arempPJEvgCGdJ_bBVg3DFvIXAjFTTGGDcwM49v0ZBX7t2ef5lmLy1RDktp1_pysNZWEZ8bjzMnuSov1BoY1FmKNQHtMAPlr4D2_PeioPA7o-d2K45ODAK5ksfaaHcXqV8nhUz55-mRStI56jCexk0_bLgMbKddZdZZc9NMLOI3yyOGAak1WyZGLcGLfxWUrYD8opWgjFc_QJmv5rDMMh_6Bxy_VEbGpet2lFDvA0QRYurR_zDSKDlUcHikRYyIJxrxEoyxA9Jot7x-0ufv5EjgKP8MRiCHxIVid8bydxDc.W9OkQ94T1DLoNa-P0PbCuFFl_X1Fn_suPlVLV_rbMW8&dib_tag=se&qid=1714768803&refinements=p_89%3ASamsung&rnid=1632651031&s=telephone&sr=1-1,Just WOW! (Caps intended and earned!),"I don't normally leave reviews on anything I purchase on here but with this phone I felt compelled to.Firstly, I have to say it took me a LONG time to find and land on this phone after hours of scrolling through hundreds. You see my price range was between £100-150 and I wanted the one I chose to have it all and finally I found this. Now, here me out obviously nothings perfect in this world sadly and you may have read the reviews about the charger not coming with it so you have to pay more for one (unfortunately that's how it goes with newer phones these days. Luckily I already had a Type C charger from my old phone that's worked fine so if you do have one laying around use it! Or if you're not sure it's the right one look which type charger it is from the phone it was from online you'll find it on Google by typing the model of the phone and specs) BUT believe me when I say THIS phone is without doubt the best phone I've ever had and I'm truly stoked that I went with it! I've had just about every brand of phone there is and countless, various models from each and I tell you now that this one for this price range is the best you'll get. It's appearance is stunning and the pictures don't do it justice. It's just the right size in all measurements. It's slick and the display when viewing photos and videos are clear and vivid. I was very impressed with the built in speakers also with a smooth sound when listening to stuff even on a low volume and speaking off smooth the actions on the phone when using it are just that. I've experienced no problems thus far and that's after a week off heavy use. The battery is great but I advice you to keep it at 85% to prevent it from being damaged which you can do in the settings. Once at 85% it should last throughout the day  depending on how you use it. I'm extremely fussy when it comes to devices so I know what it's like when you want them to have certain requirements so if like me you want it to be able to run certain apps/games look into the specs available from the phone using Google again it'll tell you what you wanna know. I've found no fault in this phone so far and it's been thoroughly tested by me already. Its a great budget phone and it's even under £100 without the case/screen protectors (I do advise you to get them as well though because they really look after it and for £15 more it's better than paying out for repairs or a new phone) I'm so glad I took the leap of faith with this! Best choice I've made this year for sure!
",5,19-Apr-24,4.6
Samsung,"Samsung Galaxy A15 Blue 6.5"" 128GB 4G Unlocked & SIM Free Smartphone",101,https://www.amazon.co.uk/Samsung-Galaxy-128GB-Unlocked-Smartphone-Blau/dp/B0CTH16HB8/ref=sr_1_1?dib=eyJ2IjoiMSJ9.arempPJEvgCGdJ_bBVg3DFvIXAjFTTGGDcwM49v0ZBX7t2ef5lmLy1RDktp1_pysNZWEZ8bjzMnuSov1BoY1FmKNQHtMAPlr4D2_PeioPA7o-d2K45ODAK5ksfaaHcXqV8nhUz55-mRStI56jCexk0_bLgMbKddZdZZc9NMLOI3yyOGAak1WyZGLcGLfxWUrYD8opWgjFc_QJmv5rDMMh_6Bxy_VEbGpet2lFDvA0QRYurR_zDSKDlUcHikRYyIJxrxEoyxA9Jot7x-0ufv5EjgKP8MRiCHxIVid8bydxDc.W9OkQ94T1DLoNa-P0PbCuFFl_X1Fn_suPlVLV_rbMW8&dib_tag=se&qid=1714768803&refinements=p_89%3ASamsung&rnid=1632651031&s=telephone&sr=1-1,"Does Everything i need ,,,,easy to set up ..","A15 great phone has all i need ...great price fast and efficient bought to upgrade my old one ,,,storage great easty to set up and transfer all data from old phone .
",5,16-Apr-24,4.6
Samsung,"Samsung Galaxy A15 Blue 6.5"" 128GB 4G Unlocked & SIM Free Smartphone",101,https://www.amazon.co.uk/Samsung-Galaxy-128GB-Unlocked-Smartphone-Blau/dp/B0CTH16HB8/ref=sr_1_1?dib=eyJ2IjoiMSJ9.arempPJEvgCGdJ_bBVg3DFvIXAjFTTGGDcwM49v0ZBX7t2ef5lmLy1RDktp1_pysNZWEZ8bjzMnuSov1BoY1FmKNQHtMAPlr4D2_PeioPA7o-d2K45ODAK5ksfaaHcXqV8nhUz55-mRStI56jCexk0_bLgMbKddZdZZc9NMLOI3yyOGAak1WyZGLcGLfxWUrYD8opWgjFc_QJmv5rDMMh_6Bxy_VEbGpet2lFDvA0QRYurR_zDSKDlUcHikRYyIJxrxEoyxA9Jot7x-0ufv5EjgKP8MRiCHxIVid8bydxDc.W9OkQ94T1DLoNa-P0PbCuFFl_X1Fn_suPlVLV_rbMW8&dib_tag=se&qid=1714768803&refinements=p_89%3ASamsung&rnid=1632651031&s=telephone&sr=1-1,Make sure you message seller first,"Most of the A15's are being sold by third party sellers.  While the phone is one of the best I've used, be aware that the stock of these third party reduced models are random stock for use in whatever country they are produced for.  I'm returning my first A15 back to a third party seller I bought it from a few weeks ago due to an issue with some freezing, so I ordered a second one just the other day, that had a completely different seller, and it came to me white not blue, and with  Arabic on the back of the box.  I haven't bothered setting it up coz obviously this one's going back too, since I don't want issues cropping up later.  The seller DID mention  to me that their stock is random.  So I was preparing myself anyway.So might be worth a try if you contact them first or just after purchasing to request a UK version.  Either amazon or the seller directly.The experience from using the first A15 I had from the first seller, was above my expectations.  I don't know if it's because I hated my awful A14 that gave me constant problems, but this is a very very good phone.  It almost seems odd at this low price to have such a smooth and fast phone.I will be buying the A15 at full price instead of third party sellers (once i return the two I have) since I know this model is definitely worth the full price.Hope this review is a handy heads-up to those looking at buying one from here.
",4,28-Apr-24,4.6
Samsung,"Samsung Galaxy A15 Blue 6.5"" 128GB 4G Unlocked & SIM Free Smartphone",101,https://www.amazon.co.uk/Samsung-Galaxy-128GB-Unlocked-Smartphone-Blau/dp/B0CTH16HB8/ref=sr_1_1?dib=eyJ2IjoiMSJ9.arempPJEvgCGdJ_bBVg3DFvIXAjFTTGGDcwM49v0ZBX7t2ef5lmLy1RDktp1_pysNZWEZ8bjzMnuSov1BoY1FmKNQHtMAPlr4D2_PeioPA7o-d2K45ODAK5ksfaaHcXqV8nhUz55-mRStI56jCexk0_bLgMbKddZdZZc9NMLOI3yyOGAak1WyZGLcGLfxWUrYD8opWgjFc_QJmv5rDMMh_6Bxy_VEbGpet2lFDvA0QRYurR_zDSKDlUcHikRYyIJxrxEoyxA9Jot7x-0ufv5EjgKP8MRiCHxIVid8bydxDc.W9OkQ94T1DLoNa-P0PbCuFFl_X1Fn_suPlVLV_rbMW8&dib_tag=se&qid=1714768803&refinements=p_89%3ASamsung&rnid=1632651031&s=telephone&sr=1-1,Great value phone,"Really good phone and a good price only one gripe, have to buy a Samsung plug for the charger cable you get with the phone.
",5,28-Apr-24,4.6
Samsung,"Samsung Galaxy A15 Blue 6.5"" 128GB 4G Unlocked & SIM Free Smartphone",101,https://www.amazon.co.uk/Samsung-Galaxy-128GB-Unlocked-Smartphone-Blau/dp/B0CTH16HB8/ref=sr_1_1?dib=eyJ2IjoiMSJ9.arempPJEvgCGdJ_bBVg3DFvIXAjFTTGGDcwM49v0ZBX7t2ef5lmLy1RDktp1_pysNZWEZ8bjzMnuSov1BoY1FmKNQHtMAPlr4D2_PeioPA7o-d2K45ODAK5ksfaaHcXqV8nhUz55-mRStI56jCexk0_bLgMbKddZdZZc9NMLOI3yyOGAak1WyZGLcGLfxWUrYD8opWgjFc_QJmv5rDMMh_6Bxy_VEbGpet2lFDvA0QRYurR_zDSKDlUcHikRYyIJxrxEoyxA9Jot7x-0ufv5EjgKP8MRiCHxIVid8bydxDc.W9OkQ94T1DLoNa-P0PbCuFFl_X1Fn_suPlVLV_rbMW8&dib_tag=se&qid=1714768803&refinements=p_89%3ASamsung&rnid=1632651031&s=telephone&sr=1-1,Great Value,"I bought this for my son’s 12th birthday. Great phone and excellent value for money.
",5,28-Apr-24,4.6
